Username,CommentContent,Time,Location
🐰头大胖纸Nini,我们的Day6 真的有种魔力 只要听到就想落泪,9月4日 09:26  ,广东
不想听人嘚嘚,各位......从20年开始，呆六的音源成绩就一直都很好啊......真不用那么惊讶，但是开心是真的，以及其实六在韩国那边可以说已经火了有段时间了，毕竟咱哥几个是真的会写会唱啊,9月4日 08:38  ,上海
Whdifn,吗的好好听啊,9月4日 06:10  ,美国
Sigridddd,特别好听，了不起的呆叔,9月4日 04:14  ,江苏
Erin*2,淡尸斑必听,9月4日 01:27  ,浙江
⭐,好听听不够,9月4日 01:09  ,湖北
小杨睡不醒c,知道男生为什么都不敢表白了吗？因为一旦表白，要么成功，要么一辈子连朋友都做不成。很多男生对自己喜欢的女生，都会在碰到的时候假装没看见，走过后回头看看她的背影渐渐离去。每次聊天都会留下聊天记录和语音，一个人的时候自己默默地反复听着，并等待下次和你聊天的机会。但他不会经常主动找你，怕你嫌他烦。他一定会完成你托付给他的事，并且没有一句怨言。每次在朋友圈里看到她的赞都会兴奋半天，每次她发自己的照片他都会看好几遍。这是女生不知道的事情吧。（纯手打，给个赞吧！）,9月4日 00:45  ,辽宁
J_ONExxx.,太好听了！爱上day6就像呼吸一样简单,9月4日 00:34  ,湖北
小融,骂俺们6注水只会让我哥几个爽到了,9月4日 00:01  ,河北
雪舞枫林,能不能告诉我呆⑥怎么突然在南韩🔥了，我是19年开始听的，那个时候无论是南韩还是国内都很小众啊，而且后面还有人因丑闻退团，现在看到瓜榜上面好多呆⑥的歌真的震惊了，尤其是排名最高的就是那年刚发的新歌Time of our life那一年我特喜欢这歌疯狂听，现在这么强了吗？,9月3日 23:33  ,未知
☁️,祛除班味！,9月3日 23:10  ,广东
小班,9年老粉 这两天嗷嗷哭 第一次给6打榜是在17年 当时大粉去到南韩跟他们说 我们在中国打榜噢 那我们6什么时候来中国啊,9月3日 22:31  ,广西
TWICE-朴振英,好日系好快活的曲子,9月3日 21:54  ,黑龙江
万清,无意点开，发现真的好好听啊，单曲循环中！！,9月3日 20:58  ,广西
Invalid oath,旋律明明很元气很有活力，歌词确是带着淡淡的悲伤，妈呀豪庭,9月3日 20:30  ,甘肃
我是美羊羊大王,在这么好听的歌下面吵架感觉你们这一辈子做什么都不会成功的,9月3日 20:21  ,四川
糯の四匹目猫,melon top1 我们呆六也是有出息了,9月3日 19:09  ,山东
Murmure,全专最喜欢这首，monster，she smiled，still there,9月3日 18:54  ,江苏
Carat.K,这歌真哈↗️o听（跟唱卡脖子破音版评论🥲,9月3日 18:53  ,重庆
