Username,CommentContent,Time,Location
友人A,“如果可以    我想和你回到那天相遇”,9月26日 03:31  ,安徽
剪太阳蛋.💞🎀,我原以为那天晚上你还是会给我发一连串的信息，毕竟你酒喝多了说你很爱我，可是你喜欢我靠近我，打动我，欺我，骗我，玩我，最后离开我，诋毁我，辱骂我，是这样吗,9月26日 02:08  ,浙江
No.17🍃,你对我没有了新鲜感，而我却对你有了依赖感,9月26日 01:51  ,河南
轨迹,晚安,9月26日 00:27  ,广东
Mitleid.,前女友最爱的歌,9月25日 23:20  ,天津
￴,如果可以我想和你回到那天相遇,9月25日 22:47  ,新疆
j~YZ,今年我刚刚满19，唉可惜咯，脑子里有一个瘤子与大脑贴合手术成功率甚微啊，发现的真晚，马上就要做手术了，如果可以我想回到从前好好的再爱家人一次，兄弟们去手术了，如果成功我就注销账号开启新生活，如果没下来的话我就把账号留着给家里人一个念想，好了，我要去打一场自己的仗了，朋友们记得珍惜身边人再见啦,9月25日 22:23  ,黑龙江
Miss Y.so.serio,韦礼安真的好有才华,9月25日 22:16  ,上海
追随,吴微和何健要永远在一起,9月25日 21:57  ,浙江
momo,好想再回到巴黎初見的那一天,9月25日 19:23  ,安徽
梨花,你是我赌上世界的决定,9月25日 19:06  ,广东
巴卫,好像没有什么遗憾。。但是歌好好听,9月25日 16:45  ,福建
凯哈弗茨,好想你,9月25日 16:11  ,未知
Lsekey,2:51,9月25日 14:27  ,福建
南初°,人生中爱情没有假设的，只有现实的生活。,9月25日 13:28  ,新疆
殘墨.ヾ斷詩,胖猫之歌,9月25日 13:01  ,四川
T,9.25 很想一个人,9月25日 12:51  ,河北
h.,陈浚铭我们一直都在,9月25日 10:08  ,安徽
🌀,原谅你了,9月25日 07:49  ,浙江
别沮丧，我的朋友,可是，真的沒有我喜歡的人啊,9月25日 07:22  ,重庆
茶蛋椰椰🥝,台男唱歌确实厉害🥹,9月25日 01:57  ,芬兰
哈哈哈,如果可以,9月25日 01:47  ,未知
一份三明治,两年前，第一次听就喜欢了,9月25日 00:51  ,广西
Silly bug,我觉得台湾歌手唱歌的音色甜甜的，青涩、温柔而有力量,9月25日 00:47  ,新疆
沈希,晚安，小雪,9月25日 00:11  ,天津
第十八年春,都说人与人之间 有那么一瞬间就够了 可每当想起那些彼此袒露过的真心 最后又变成陌生人的感觉 真的一辈子都忘不掉 每次心里会想起都会隐隐作痛 就像永远不会晴的雨天,9月24日 23:21  ,江苏
奶糖🍬,我们之间的交际，随着云卷云舒，随着记忆模糊，随着变成大人模样，消失不见。,9月24日 23:01  ,甘肃
亦然-.✨,“我能看到你  为什么还要我和别人在一起”,9月24日 22:20  ,北京
-不该这样的,穿越时间  我们重新认识一遍,9月24日 21:35  ,山西
记得努力减肥,前男友下个月结婚 好朋友上个星期绝交 我以为这些对我来说都没什么 今天打扫卫生的时候自动播放这首歌 突然就好迷茫了,9月24日 19:49  ,江苏
so alone。,我们俩谈了有快1000天了，但从来没有见过面，她今年高三，我希望她能够安稳顺利的度过高考难关。明年高考。她高考过后了我一定会去见她。牵她的手，陪她走过这段漫长的路。好好的爱她一辈子。,9月24日 19:34  ,未知
小小文,你对我说的话你还记得吗,9月24日 19:27  ,山东
SGTL,到底有多幸运才能遇见对的人,9月24日 18:21  ,北京
下雨天,他说天说地说我们的未来我觉得这一刻好幸福也好傻怎么可能走到那个时候呢,9月24日 17:48  ,广西
每天至少六杯水,这首歌对我来说印象深刻，还记得当时是初三，距离中考不到1个月的时间，我们的物理老师就用这首歌来鼓励我们，她对我来说真的教的很好，也能和我们聊的来，她把我的物理从50多带到了72（满分80），她很负责，虽然每次作业布置的多，但现在回想起来觉得她那时是真的为我们好，最后我考上了市重点高中，我在这祝25届中考顺利，初中物理没有那么难，好好学，完全能跟得上,9月24日 14:37  ,陕西
潘艺翔,情歌可以跨越时空，把两个人的心灵紧紧相连。即使身处不同的地域，也能感受到彼此的思念与深情。,9月24日 14:36  ,安徽
下着雪,I really miss her and regret it,9月24日 12:32  ,浙江
错误体,我们如果有一次错过,9月24日 10:18  ,内蒙古
往前走别回头,还是放不下她,9月24日 10:11  ,湖北
CCCCC1,04:04,9月24日 06:32  ,河北
南初°,这歌好听的不能再好听,9月24日 05:44  ,新疆
南初°,假设的爱情只存在于电视剧中的情节里，真正的爱情是现实人生，也从来不是被安排好的剧本。,9月24日 05:43  ,新疆
C.,不想认命却又不得不认命,9月24日 01:21  ,重庆
Maestro,男声想唱出原调也太难了,9月24日 01:19  ,上海
颂宋,最难的时候 还是第一个想起你 还是第一个想对你说 我真的好想你,9月24日 00:56  ,山东
懿帆,我想你了hxj,9月24日 00:52  ,未知
细节重要a.,如果可以，回到我们相遇那时候好不好,9月24日 00:52  ,安徽
细节重要a.,如果可以，能不能好好爱我,9月24日 00:22  ,安徽
兜兜虫,每天都在扮演一个情绪稳定 体面的成年人，只是偶尔一瞬间会眼神放空，想知道你现在在做什么… 也许我快痊愈了吧,9月24日 00:00  ,广东
灯火已阑珊,刚听这首歌，刚好是春天，那是我们的初遇，希望以后每一个春天你都在,9月23日 23:41  ,湖南
w,张骏杰,9月23日 23:07  ,广东
禾安,如果可以我想和你Together Forever,9月23日 23:00  ,安徽
ㅤ‏,如果可以我想和你回到那天相遇,9月23日 22:44  ,四川
skywalker,关关难过关关过，前路漫漫亦灿灿,9月23日 22:23  ,江西
果卟淇然,也是，之前有一个很喜欢的女孩，可是没敢表白，现在也很后悔,9月23日 22:15  ,新疆
9,如果可以我希望两年后的高考可以交上一份满意的答卷，弥补以前犯的错,9月23日 21:29  ,黑龙江
浮光跃金,还有我不就那算不上污点的污点吗？还用这么提醒我  还能挑出来别的吗？真是无趣  都没有看她们跳舞有乐趣！,9月23日 20:55  ,辽宁
浮光跃金,我都给你们记着呢  不说不代表我不介意哈  不爱跟你们起争执！,9月23日 20:53  ,辽宁
水手点灯,都是深情哥,9月23日 20:53  ,江苏
累,如果可以我不会把你放回人海,9月23日 18:20  ,广东
....,我有阿通在地狱等我，你有什么，双手吗,9月23日 16:59  ,未知
天哪,什么时候可以线下见你们呢,9月23日 15:14  ,河北
靓靖靖,爱不会忘，一世相遇铭记百年，“赤绳早系 白首永偕 纵然浮生如梦 百年如露 此情 也当海枯石烂 无穷无已 谨定此约 我铭记不忘 永不后悔   轮回千百次，我便爱你千百次,9月23日 15:03  ,四川
清柠,好听,9月23日 13:57  ,四川
鶯時十九,军训教官姐唱了这首，我要哭了,9月23日 13:51  ,山东
冉露_,《如果可以》这首歌前奏00:00秒一开始的缓慢节奏，主角摇摇头，也有可能这就是最好的结果拿出手机播出的那个电话号码…………,9月23日 10:35  ,重庆
⁢,高阳，你可真幸运啊,9月23日 08:04  ,河南
敬山水,到底我们爱的有多狼狈。。,9月23日 00:57  ,江苏
呆呆^,相比之下 我更爱的是你的放声大笑 而不是整天在意你真的好不好看,9月22日 23:59  ,广西
嘘,现在才知道小时候的无知是多么的幸福,9月22日 23:12  ,山西
南初°,假设的爱情永远是假设，就像电视剧里面的爱情的情节片段，永远也不是现实的爱情的真正模样和感觉。,9月22日 22:56  ,新疆
PrinceR,可惜再也回不到重前了,9月22日 22:49  ,四川
韩青禹,这首歌让我想起那颗最远的两分,9月22日 22:21  ,广西
长安,自从你走后，我努力处理接下来的每一段关系，结果发现自己根本处理不好，现在和所有人相处都觉得好累,9月22日 21:36  ,云南
🕊️JC-T,啊啊啊啊啊啊太好听了,9月22日 20:31  ,上海
Cara💕enjoying,为数不多的听不厌的歌,9月22日 20:30  ,上海
别管唔啦.,00：28,9月22日 20:28  ,江苏
清世,去阿弥诺斯,9月22日 19:47  ,北京
尛,好温暖,9月22日 18:23  ,广东
铁贾小琪ovo,如果可以我想和你回到那天相遇￼,9月22日 18:21  ,中国澳门
小傅,拥有 是绝对的错觉,9月22日 17:15  ,四川
L.,1,9月22日 16:35  ,河南
，，，,把这首歌听1000遍真的可以回到我们相遇的那天吗？,9月22日 15:52  ,江西
涵,LL如果可以回到那天相遇，我可以与你重新开始吗,9月22日 15:43  ,安徽
Jekyll,朴灿烈，你是我赌上世界的决定,9月22日 15:05  ,四川
安后偷我心,My丹  如果可以我想和你会到那天相遇，让时间暂停在那一刻，永远爱你。“轻舟已过万重山”虽然分开的感觉很难受，缓冲期也很长，但接下来还是祝你找到对你更好的他，祝你好运，祝你成功走出“那场雨”,9月22日 14:16  ,四川
Alyssa,爱你爱得好狼狈。,9月22日 14:07  ,山西
等我^,戴俊毅 我想和你回到那天相遇,9月22日 14:06  ,江苏
玥说缘难遇,我太敏感了 受不了一丝丝委屈 只要我感觉到就会想哭 会胡思乱想 是不是我做错什么了 是不是很讨人厌 我觉得我很烦 我很爱哭 我听过很多很多人的评价我的敏感 在他们眼里更多是矫情 承受能力太差了 可我没办法 我从小敏感多疑 因为敏感注定会失去很多很多.,9月22日 14:01  ,广西
Jay破镜重圆,@あ 我想和你回到那天相遇,9月22日 13:57  ,江西
.,wjl,9月22日 13:33  ,广东
ㅤ,如果可以，我想和你回到那天相遇，但也仅仅只是相遇,9月22日 13:28  ,未知
海宝,最喜欢的歌曲之一,9月22日 13:21  ,山东
/$煌上煌/$,剑谱第一页，无爱即是神,9月22日 13:15  ,广东
/$煌上煌/$,如果真心喜欢第一个，怎么会有第二个出现,9月22日 13:14  ,广东
粒,粒了,9月22日 12:33  ,福建
